,index,post_class,prob
14154,904,754,0.16666666666666666
14160,158,754,0.14285714285714285
14164,484,754,0.125
14191,518,754,0.2
14208,911,754,0.1111111111111111
14216,488,754,0.16666666666666666
14240,510,754,0.125
14484,364,1098,0.125
14774,1071,1098,0.1111111111111111
14823,307,1098,0.3333333333333333
14890,515,1098,0.2
14915,1082,1098,0.14285714285714285
14917,862,1098,0.125
14920,931,1098,0.1111111111111111
14936,357,1098,0.125
14956,474,1098,0.1111111111111111
14988,677,1098,0.1111111111111111
15010,377,1098,0.2
15046,713,1098,0.16666666666666666
15061,674,1098,0.16666666666666666
15084,331,1098,0.16666666666666666
15092,816,1098,0.1111111111111111
15116,388,1098,0.25
15127,36,1098,0.125
15227,297,1098,0.125
15249,883,1098,0.16666666666666666
15267,134,1098,0.125
15275,898,1098,0.125
15278,598,1098,0.16666666666666666
15290,112,1098,0.125
15292,865,1098,0.125
15294,770,1098,0.14285714285714285
15322,1013,1098,0.16666666666666666
15341,48,1098,0.14285714285714285
15346,833,1098,0.25
15387,351,1098,0.25
15417,670,1098,0.125
15422,441,1098,0.14285714285714285
15430,187,1098,0.1111111111111111
15873,784,822,0.13333333333333333
16001,205,822,0.14285714285714285
16030,64,822,0.14285714285714285
16147,896,822,0.125
16159,866,822,0.2
16161,958,822,0.125
16200,726,822,0.2
16211,768,822,0.25
16213,92,822,0.16666666666666666
16224,1125,822,0.2
16237,1088,822,0.16666666666666666
16249,115,822,0.25
16273,331,822,0.16666666666666666
16294,1133,822,0.125
16364,722,822,0.2
16373,1126,822,0.25
16403,687,822,0.1111111111111111
16467,598,822,0.16666666666666666
16488,1031,822,0.16666666666666666
16500,455,822,0.14285714285714285
16516,845,822,0.14285714285714285
16557,19,822,0.1111111111111111
16612,481,822,0.125
16613,406,822,0.3333333333333333
16644,493,822,0.14285714285714285
16645,566,822,0.125
17153,759,309,0.125
17200,466,309,0.14285714285714285
17221,648,309,0.14285714285714285
17334,474,309,0.1111111111111111
17391,682,309,0.25
17428,1086,309,0.25
17483,1133,309,0.125
17592,687,309,0.1111111111111111
17622,81,309,0.25
17641,253,309,0.125
17681,246,309,0.3333333333333333
17691,291,309,0.3333333333333333
17737,355,309,0.25
17746,19,309,0.1111111111111111
17766,733,309,0.1111111111111111
17773,915,309,0.14285714285714285
17797,195,309,0.25
17827,431,309,0.1111111111111111
18051,364,213,0.125
18230,1074,213,0.13636363636363635
18249,336,213,0.14285714285714285
18267,108,213,0.15
18297,502,213,0.11764705882352941
18329,782,213,0.2222222222222222
18354,183,213,0.2
18374,837,213,0.2222222222222222
18376,462,213,0.125
18412,1128,213,0.16666666666666666
18466,86,213,0.1111111111111111
18470,673,213,0.1111111111111111
18478,1109,213,0.16666666666666666
18507,928,213,0.1111111111111111
18526,342,213,0.25
18527,400,213,0.25
18558,1055,213,0.25
18593,402,213,0.14285714285714285
18600,1151,213,0.16666666666666666
18629,539,213,0.125
18660,1152,213,0.2222222222222222
18697,492,213,0.2857142857142857
18713,661,213,0.25
18727,668,213,0.2222222222222222
18734,201,213,0.2222222222222222
18746,282,213,0.125
18768,954,213,0.14285714285714285
18792,101,213,0.14285714285714285
18813,88,213,0.1111111111111111
18821,1042,213,0.125
18851,270,213,0.2222222222222222
18857,112,213,0.25
18963,486,213,0.16666666666666666
19017,180,213,0.25
19163,959,231,0.1111111111111111
19307,257,231,0.25
19480,228,231,0.16666666666666666
19504,442,231,0.16666666666666666
19643,20,231,0.125
19677,310,231,0.25
19717,421,231,0.125
19728,958,231,0.125
19736,10,231,0.125
19758,1115,231,0.1111111111111111
19799,467,231,0.25
19873,1135,231,0.16666666666666666
19876,965,231,0.1111111111111111
20011,124,231,0.25
20065,832,231,0.14285714285714285
20084,998,231,0.1111111111111111
20087,801,231,0.125
20122,138,231,0.1111111111111111
20129,59,231,0.125
20139,731,231,0.125
20157,245,231,0.1111111111111111
20162,192,231,0.125
20183,957,231,0.25
20491,835,499,0.1111111111111111
20714,761,499,0.1111111111111111
20723,162,499,0.125
20862,862,499,0.125
20936,1055,499,0.25
20966,368,499,0.14285714285714285
20973,1113,499,0.1111111111111111
21057,326,499,0.2
21129,1126,499,0.25
21219,1025,499,0.14285714285714285
21298,484,499,0.125
21312,519,499,0.1111111111111111
21331,361,499,0.14285714285714285
21336,170,499,0.1111111111111111
21378,45,499,0.25
21854,1037,861,0.125
21890,549,861,0.125
22152,787,861,0.125
22219,345,861,0.14285714285714285
22258,34,861,0.125
22290,1038,861,0.25
22300,884,861,0.14285714285714285
22311,652,861,0.1111111111111111
22344,207,861,0.125
22380,88,861,0.1111111111111111
22407,851,861,0.25
22515,145,861,0.1111111111111111
22523,554,861,0.1111111111111111
22524,844,861,0.125
22807,364,918,0.125
23092,761,918,0.1111111111111111
23155,63,918,0.14285714285714285
23243,931,918,0.1111111111111111
23259,357,918,0.125
23311,677,918,0.1111111111111111
23325,1115,918,0.1111111111111111
23374,125,918,0.2
23402,118,918,0.25
23476,1118,918,0.2
23485,611,918,0.25
23525,27,918,0.2
23537,687,918,0.1111111111111111
23547,236,918,0.16666666666666666
23580,475,918,0.3333333333333333
23584,855,918,0.2
23590,134,918,0.125
23598,898,918,0.125
23602,267,918,0.3333333333333333
23613,112,918,0.125
23651,998,918,0.1111111111111111
23677,756,918,0.14285714285714285
23689,138,918,0.1111111111111111
23691,19,918,0.1111111111111111
23720,911,918,0.1111111111111111
23724,245,918,0.1111111111111111
24461,990,328,0.1111111111111111
24511,1121,328,0.25
24529,607,328,0.14285714285714285
24581,403,328,0.14285714285714285
24643,963,328,0.14285714285714285
24775,253,328,0.125
24857,999,328,0.14285714285714285
24869,418,328,0.14285714285714285
24941,510,328,0.125
25476,759,51,0.125
25525,1034,51,0.1111111111111111
25542,64,51,0.14285714285714285
25626,391,51,0.1111111111111111
25722,368,51,0.14285714285714285
25763,539,51,0.125
25786,345,51,0.14285714285714285
25787,961,51,0.125
25839,628,51,0.16666666666666666
25866,395,51,0.125
25867,884,51,0.14285714285714285
25869,953,51,0.1111111111111111
25879,100,51,0.16666666666666666
25880,282,51,0.125
25921,233,51,0.125
26025,871,51,0.125
26040,1076,51,0.14285714285714285
26087,361,51,0.14285714285714285
26099,662,51,0.1111111111111111
26523,494,802,0.125
26626,973,802,0.14285714285714285
26633,369,802,0.125
26652,782,802,0.1111111111111111
26659,761,802,0.1111111111111111
26803,491,802,0.16666666666666666
26829,734,802,0.16666666666666666
26941,125,802,0.2
26983,1152,802,0.1111111111111111
27092,27,802,0.2
27167,320,802,0.16666666666666666
27174,270,802,0.1111111111111111
27226,992,802,0.14285714285714285
27236,833,802,0.25
27277,351,802,0.25
27305,796,802,0.125
28004,391,203,0.1111111111111111
28035,474,203,0.1111111111111111
28058,688,203,0.16666666666666666
28086,13,203,0.1111111111111111
28145,210,203,0.25
28148,403,203,0.14285714285714285
28169,617,203,0.16666666666666666
28170,948,203,0.16666666666666666
28210,963,203,0.14285714285714285
28247,953,203,0.1111111111111111
28290,224,203,0.1111111111111111
28377,258,203,0.16666666666666666
28418,1076,203,0.14285714285714285
28424,999,203,0.14285714285714285
28436,418,203,0.14285714285714285
28470,170,203,0.1111111111111111
28477,662,203,0.1111111111111111
28514,766,203,0.25
28525,1063,203,0.16666666666666666
29263,544,198,0.25
29281,682,198,0.25
29323,1085,198,0.125
29420,79,198,0.125
29430,611,198,0.25
29432,821,198,0.2
29459,1123,198,0.14285714285714285
29507,804,198,0.25
29554,1022,198,0.125
29587,838,198,0.25
29600,1001,198,0.16666666666666666
29653,412,198,0.14285714285714285
29665,911,198,0.1111111111111111
30172,1136,247,0.25
30230,757,247,0.14285714285714285
30457,541,247,0.125
30475,787,247,0.125
30511,3,247,0.125
30530,532,247,0.25
30540,755,247,0.16666666666666666
30599,967,247,0.3333333333333333
30620,913,247,0.25
30645,366,247,0.1111111111111111
30654,634,247,0.1111111111111111
30722,825,247,0.16666666666666666
30874,670,247,0.125
31481,728,456,0.125
31526,277,456,0.25
31586,928,456,0.1111111111111111
31640,979,456,0.2
31733,41,456,0.1111111111111111
31766,965,456,0.1111111111111111
31817,852,456,0.125
31863,877,456,0.125
31878,461,456,0.125
32016,426,456,0.125
32069,481,456,0.125
32102,566,456,0.125
32495,626,1149,0.2222222222222222
32609,1071,1149,0.1111111111111111
32613,162,1149,0.125
32755,931,1149,0.1111111111111111
32776,1005,1149,0.1111111111111111
32798,314,1149,0.1111111111111111
32823,677,1149,0.1111111111111111
32865,600,1149,0.1111111111111111
32890,1085,1149,0.125
32934,268,1149,0.14285714285714285
33045,207,1149,0.125
33080,341,1149,0.1111111111111111
33161,649,1149,0.125
33170,653,1149,0.125
33210,12,1149,0.125
33220,412,1149,0.14285714285714285
33584,174,407,0.16666666666666666
33941,862,407,0.125
33963,734,407,0.16666666666666666
34026,1115,407,0.1111111111111111
34108,331,407,0.16666666666666666
34137,25,407,0.125
34150,624,407,0.125
34154,492,407,0.14285714285714285
34265,37,407,0.125
34302,598,407,0.16666666666666666
34306,285,407,0.14285714285714285
34314,112,407,0.125
34316,865,407,0.125
34352,998,407,0.1111111111111111
34371,507,407,0.1111111111111111
34374,753,407,0.1111111111111111
34378,756,407,0.14285714285714285
34400,1083,407,0.14285714285714285
34425,245,407,0.1111111111111111
34592,209,152,0.10344827586206896
34759,835,152,0.1111111111111111
34901,993,152,0.25
34911,181,152,0.14285714285714285
34931,1,152,0.16666666666666666
34949,973,152,0.14285714285714285
35010,854,152,0.16666666666666666
35028,155,152,0.125
35045,63,152,0.14285714285714285
35119,962,152,0.25
35180,367,152,0.14285714285714285
35199,340,152,0.1111111111111111
35241,1113,152,0.1111111111111111
35400,161,152,0.1111111111111111
35458,341,152,0.1111111111111111
35580,519,152,0.1111111111111111
36138,973,71,0.14285714285714285
36176,1071,71,0.1111111111111111
36217,155,71,0.125
36235,580,71,0.125
36544,967,71,0.3333333333333333
36564,611,71,0.25
36571,562,71,0.125
36805,932,71,0.125
36817,796,71,0.125
36922,542,591,0.11764705882352941
37334,369,591,0.125
37508,862,591,0.125
37570,688,591,0.16666666666666666
37612,368,591,0.14285714285714285
37631,334,591,0.25
37682,948,591,0.16666666666666666
37808,877,591,0.125
37977,361,591,0.14285714285714285
38022,764,591,0.25
38037,1063,591,0.16666666666666666
38478,181,417,0.14285714285714285
38696,1155,417,0.125
38933,1118,417,0.2
39006,919,417,0.14285714285714285
39041,855,417,0.2
39067,312,417,0.14285714285714285
39092,479,417,0.14285714285714285
39602,494,448,0.125
39741,66,448,0.25
39776,837,448,0.1111111111111111
39781,205,448,0.14285714285714285
39941,958,448,0.125
39970,927,448,0.25
40031,539,448,0.125
40129,668,448,0.1111111111111111
40136,201,448,0.1111111111111111
40246,320,448,0.16666666666666666
40791,494,717,0.125
40894,973,717,0.14285714285714285
40901,369,717,0.125
40946,252,717,0.1111111111111111
41220,539,717,0.125
41250,816,717,0.1111111111111111
41272,44,717,0.125
41380,1033,717,0.3333333333333333
41408,424,717,0.1111111111111111
41440,285,717,0.14285714285714285
41452,770,717,0.14285714285714285
41459,827,717,0.25
41499,48,717,0.14285714285714285
41534,1083,717,0.14285714285714285
41552,763,717,0.25
42035,993,625,0.25
42121,1071,625,0.1111111111111111
42314,367,625,0.14285714285714285
42375,1113,625,0.1111111111111111
42632,116,625,0.2
42714,519,625,0.1111111111111111
42738,170,625,0.1111111111111111
43100,321,178,0.14285714285714285
43387,581,178,0.11764705882352941
43422,142,178,0.11764705882352941
43432,535,178,0.11764705882352941
43508,958,178,0.125
43522,340,178,0.1111111111111111
43550,558,178,0.2
43643,58,178,0.1111111111111111
43723,161,178,0.1111111111111111
43845,832,178,0.14285714285714285
43916,518,178,0.2
43924,733,178,0.1111111111111111
44753,1113,67,0.1111111111111111
44934,223,67,0.125
45048,841,67,0.125
45092,519,67,0.1111111111111111
45108,731,67,0.125
45140,796,67,0.125
45760,70,299,0.125
45792,127,299,0.14285714285714285
45914,541,299,0.125
46030,388,299,0.25
46034,965,299,0.1111111111111111
46123,223,299,0.125
46225,455,299,0.14285714285714285
46344,187,299,0.1111111111111111
46785,336,966,0.14285714285714285
46846,369,966,0.125
46915,205,966,0.14285714285714285
46919,214,966,0.1111111111111111
47064,421,966,0.125
47075,958,966,0.125
47083,10,966,0.125
47215,326,966,0.2
47225,944,966,0.1111111111111111
47276,565,966,0.25
47317,687,966,0.1111111111111111
47332,42,966,0.3333333333333333
47340,199,966,0.1111111111111111
47358,124,966,0.5
47391,234,966,0.3333333333333333
47471,19,966,0.1111111111111111
47512,191,966,0.1111111111111111
48025,540,261,0.14285714285714285
48285,8,261,0.14285714285714285
48346,3,261,0.125
48362,6,261,0.14285714285714285
48465,565,261,0.25
48490,689,261,0.25
48500,1100,261,0.14285714285714285
48586,770,261,0.14285714285714285
48633,48,261,0.14285714285714285
48643,229,261,0.25
48716,406,261,0.3333333333333333
49247,190,360,0.16666666666666666
49471,338,360,0.16666666666666666
49500,685,360,0.125
49508,1050,360,0.14285714285714285
49528,714,360,0.14285714285714285
49579,1066,360,0.14285714285714285
49635,564,360,0.25
49758,320,360,0.16666666666666666
50442,66,955,0.25
50516,70,955,0.125
50548,127,955,0.14285714285714285
50642,958,955,0.125
50797,36,955,0.125
50944,1025,955,0.14285714285714285
50989,838,955,0.25
51084,842,955,0.2
51669,988,990,0.25
51683,1034,990,0.1111111111111111
51810,217,990,0.1111111111111111
51852,8,990,0.14285714285714285
51862,561,990,0.14285714285714285
51951,816,990,0.1111111111111111
51987,550,990,0.25
53062,558,96,0.2
53272,236,96,0.16666666666666666
53333,116,96,0.2
53365,797,96,0.16666666666666666
53428,518,96,0.2
53431,731,96,0.125
53437,554,96,0.1111111111111111
53897,626,537,0.1111111111111111
54060,307,537,0.3333333333333333
54107,622,537,0.125
54212,281,537,0.14285714285714285
54436,401,537,0.3333333333333333
54448,224,537,0.1111111111111111
54464,297,537,0.125
54495,810,537,0.125
54524,312,537,0.14285714285714285
54528,527,537,0.14285714285714285
54539,244,537,0.125
54566,1048,537,0.125
54570,150,537,0.1111111111111111
54634,911,537,0.1111111111111111
54649,163,537,0.14285714285714285
55304,127,553,0.14285714285714285
55450,92,553,0.16666666666666666
55632,422,553,0.2
55637,224,553,0.1111111111111111
55725,1031,553,0.16666666666666666
56390,759,14,0.125
56564,990,14,0.1111111111111111
56602,925,14,0.25
56614,1121,14,0.25
56826,224,14,0.1111111111111111
56976,528,14,0.125
57720,1155,895,0.125
57768,380,895,0.1111111111111111
57779,281,895,0.14285714285714285
57790,340,895,0.1111111111111111
57812,588,895,0.14285714285714285
57824,557,895,0.14285714285714285
57927,585,895,0.14285714285714285
57991,161,895,0.1111111111111111
57999,658,895,0.14285714285714285
58047,202,895,0.16666666666666666
58063,812,895,0.16666666666666666
58074,868,895,0.14285714285714285
58136,1001,895,0.16666666666666666
58148,375,895,0.14285714285714285
58786,480,1072,0.16666666666666666
59005,681,1072,0.16666666666666666
59139,661,1072,0.125
59141,612,1072,0.5
59363,426,1072,0.125
59367,347,1072,0.16666666666666666
60090,1110,929,0.1111111111111111
60188,348,929,0.1111111111111111
60199,607,929,0.14285714285714285
60251,403,929,0.14285714285714285
60264,54,929,0.1111111111111111
60316,627,929,0.1111111111111111
60494,479,929,0.14285714285714285
61127,549,171,0.125
61327,474,171,0.1111111111111111
61617,88,171,0.1111111111111111
61908,147,147,0.14285714285714285
62265,117,147,0.13333333333333333
62332,66,147,0.25
62524,380,147,0.1111111111111111
62546,340,147,0.1111111111111111
62565,399,147,0.14285714285714285
62683,585,147,0.14285714285714285
62698,628,147,0.16666666666666666
62747,161,147,0.1111111111111111
62806,88,147,0.1111111111111111
62819,812,147,0.16666666666666666
62892,1001,147,0.16666666666666666
62904,375,147,0.14285714285714285
62952,908,147,0.25
62985,783,147,0.125
63537,252,819,0.1111111111111111
63714,933,819,0.1111111111111111
63716,367,819,0.14285714285714285
63757,588,819,0.14285714285714285
63769,557,819,0.14285714285714285
63902,1118,819,0.2
63944,658,819,0.14285714285714285
63999,424,819,0.1111111111111111
64003,1042,819,0.125
64010,855,819,0.2
64019,868,819,0.14285714285714285
64050,827,819,0.25
64143,763,819,0.25
64622,784,867,0.13333333333333333
64735,854,867,0.16666666666666666
65032,882,867,0.125
65062,34,867,0.125
65078,40,867,0.125
65082,666,867,0.125
65210,265,867,0.125
65238,1147,867,0.25
65328,844,867,0.125
65376,173,867,0.125
65654,964,306,0.14285714285714285
65836,730,306,0.14285714285714285
65915,252,306,0.1111111111111111
66124,831,306,0.125
66129,1115,306,0.1111111111111111
66135,588,306,0.14285714285714285
66147,557,306,0.14285714285714285
66274,131,306,0.1111111111111111
66322,658,306,0.14285714285714285
66344,877,306,0.125
66377,424,306,0.1111111111111111
66397,868,306,0.14285714285714285
66433,293,306,0.125
66455,998,306,0.1111111111111111
66483,758,306,0.125
66508,145,306,0.1111111111111111
66528,245,306,0.1111111111111111
66568,503,306,0.1111111111111111
67329,682,729,0.25
67363,714,729,0.14285714285714285
67444,550,729,0.25
67524,1100,729,0.14285714285714285
68555,1086,273,0.25
68563,706,273,0.14285714285714285
68585,894,273,0.14285714285714285
68610,1133,273,0.125
68749,81,273,0.25
68768,253,273,0.125
68864,355,273,0.25
68900,915,273,0.14285714285714285
68924,195,273,0.25
69669,281,358,0.14285714285714285
69774,894,358,0.14285714285714285
70089,915,358,0.14285714285714285
70576,859,523,0.25
70977,882,523,0.125
71027,666,523,0.125
71094,224,523,0.1111111111111111
71102,1017,523,0.125
71110,297,523,0.125
71141,810,523,0.125
71170,312,523,0.14285714285714285
71185,244,523,0.125
71212,1048,523,0.125
71230,507,523,0.1111111111111111
71233,753,523,0.1111111111111111
71308,783,523,0.125
72278,422,781,0.2
72453,145,781,0.1111111111111111
72501,510,781,0.125
72506,996,781,0.2
73083,466,1018,0.14285714285714285
73310,1087,1018,0.125
73366,1133,1018,0.125
73451,567,1018,0.125
73469,1100,1018,0.14285714285714285
73475,687,1018,0.1111111111111111
73629,19,1018,0.1111111111111111
73716,493,1018,0.14285714285714285
74274,1034,1145,0.1111111111111111
74358,1110,1145,0.1111111111111111
74544,882,1145,0.125
74594,666,1145,0.125
74596,661,1145,0.125
74695,341,1145,0.1111111111111111
75291,472,1111,0.125
75342,702,1111,0.16666666666666666
75823,1126,1111,0.25
75861,1033,1111,0.3333333333333333
75874,632,1111,0.25
75913,1025,1111,0.14285714285714285
76009,426,1111,0.125
76890,539,773,0.125
76980,79,773,0.125
77114,1022,773,0.125
77677,626,315,0.1111111111111111
77773,549,315,0.125
77973,474,315,0.1111111111111111
78225,1100,315,0.14285714285714285
78888,336,813,0.14285714285714285
78962,549,813,0.125
79167,421,813,0.125
79186,10,813,0.125
79597,170,813,0.1111111111111111
80210,155,209,0.125
80381,340,209,0.1111111111111111
80487,816,209,0.1111111111111111
80582,161,209,0.1111111111111111
80704,832,209,0.14285714285714285
81484,672,311,0.13333333333333333
81548,380,311,0.1111111111111111
81610,402,311,0.14285714285714285
81612,1113,311,0.1111111111111111
81670,961,311,0.125
81714,492,311,0.14285714285714285
81749,395,311,0.125
81804,233,311,0.125
81809,101,311,0.14285714285714285
81908,871,311,0.125
81922,742,311,0.125
81938,756,311,0.14285714285714285
81945,528,311,0.125
81951,519,311,0.1111111111111111
81988,383,311,0.14285714285714285
82429,799,816,0.11764705882352941
82588,155,816,0.125
83728,190,776,0.16666666666666666
83808,70,776,0.125
83927,933,776,0.1111111111111111
83952,338,776,0.16666666666666666
84003,1104,776,0.125
84153,1123,776,0.14285714285714285
84275,291,776,0.3333333333333333
84287,287,776,0.16666666666666666
84304,746,776,0.14285714285714285
84369,1057,776,0.125
84392,187,776,0.1111111111111111
85059,1110,1105,0.1111111111111111
85218,113,1105,0.14285714285714285
85220,403,1105,0.14285714285714285
85233,54,1105,0.1111111111111111
85285,627,1105,0.1111111111111111
85463,479,1105,0.14285714285714285
85540,554,1105,0.1111111111111111
86038,181,102,0.14285714285714285
86049,730,102,0.14285714285714285
86364,92,102,0.16666666666666666
86639,1031,102,0.16666666666666666
86709,329,102,0.16666666666666666
87339,988,989,0.25
87353,1034,989,0.1111111111111111
87730,954,989,0.14285714285714285
88231,141,129,0.1111111111111111
88451,540,129,0.14285714285714285
88633,1082,129,0.14285714285714285
88643,391,129,0.1111111111111111
88703,1047,129,0.1111111111111111
88886,953,129,0.1111111111111111
88895,652,129,0.1111111111111111
89045,845,129,0.14285714285714285
89103,412,129,0.14285714285714285
89116,662,129,0.1111111111111111
89383,749,36,0.16666666666666666
89718,803,36,0.16666666666666666
89723,214,36,0.1111111111111111
89814,95,36,0.14285714285714285
90029,944,36,0.1111111111111111
90058,80,36,0.16666666666666666
90144,199,36,0.1111111111111111
91093,831,1053,0.125
91402,293,1053,0.125
91452,758,1053,0.125
91945,626,107,0.1111111111111111
91983,181,107,0.14285714285714285
92079,848,107,0.125
92100,155,107,0.125
92300,678,107,0.14285714285714285
92333,1088,107,0.16666666666666666
92375,617,107,0.16666666666666666
92397,326,107,0.2
92405,965,107,0.1111111111111111
92471,72,107,0.14285714285714285
92583,258,107,0.16666666666666666
92634,158,107,0.14285714285714285
93821,507,602,0.1111111111111111
93824,753,602,0.1111111111111111
93923,431,602,0.1111111111111111
94387,228,760,0.16666666666666666
94693,600,760,0.1111111111111111
94704,1104,760,0.125
94780,1135,760,0.16666666666666666
95032,329,760,0.16666666666666666
95070,1057,760,0.125
95416,321,1140,0.14285714285714285
95508,799,1140,0.11764705882352941
95664,205,1140,0.14285714285714285
95681,748,1140,0.25
96085,186,1140,0.25
96807,190,1150,0.16666666666666666
96852,803,1150,0.16666666666666666
96889,73,1150,0.5
96952,1109,1150,0.16666666666666666
97031,338,1150,0.16666666666666666
97056,678,1150,0.14285714285714285
97138,636,1150,0.125
97192,80,1150,0.16666666666666666
97227,72,1150,0.14285714285714285
97284,202,1150,0.16666666666666666
97321,1023,1150,0.5
97390,158,1150,0.14285714285714285
98303,532,5,0.25
98385,665,5,0.25
98393,913,5,0.25
98568,742,5,0.125
98826,959,1060,0.1111111111111111
99467,1088,1060,0.16666666666666666
99712,1103,1060,0.25
99763,375,1060,0.14285714285714285
99845,888,1060,0.125
100015,959,188,0.1111111111111111
100084,749,188,0.16666666666666666
100437,748,188,0.25
100486,127,188,0.14285714285714285
100814,422,188,0.2
100841,186,188,0.25
100866,810,188,0.125
100910,244,188,0.125
100937,1048,188,0.125
101472,15,683,0.1111111111111111
101625,429,683,0.16666666666666666
101645,73,683,0.5
101647,1122,683,0.25
101722,391,683,0.2222222222222222
101803,348,683,0.2222222222222222
101824,1050,683,0.14285714285714285
101895,1066,683,0.14285714285714285
101965,953,683,0.2222222222222222
102077,1023,683,0.5
102195,662,683,0.2222222222222222
102211,842,683,0.2
102251,496,683,0.16666666666666666
102748,782,121,0.1111111111111111
102764,162,121,0.125
103079,1152,121,0.1111111111111111
103231,341,121,0.1111111111111111
103270,270,121,0.1111111111111111
103895,1037,57,0.125
105186,466,747,0.14285714285714285
105316,322,747,0.11764705882352941
105339,281,747,0.14285714285714285
106384,744,438,0.2
106461,1110,438,0.1111111111111111
106559,348,438,0.1111111111111111
106586,1151,438,0.16666666666666666
106600,714,438,0.14285714285714285
106863,220,438,0.2
106879,649,438,0.125
106886,150,438,0.1111111111111111
106888,653,438,0.125
106928,12,438,0.125
107375,494,266,0.125
107855,25,266,0.125
107974,461,266,0.125
109863,369,495,0.125
109913,480,495,0.16666666666666666
110024,87,495,0.16666666666666666
110060,928,495,0.1111111111111111
110080,400,495,0.25
110132,681,495,0.16666666666666666
110216,1039,495,0.16666666666666666
110249,737,495,0.16666666666666666
110298,100,495,0.16666666666666666
110494,347,495,0.16666666666666666
110570,180,495,0.25
110733,490,651,0.10989010989010989
110822,141,651,0.1111111111111111
111294,1047,651,0.1111111111111111
112282,193,976,0.3333333333333333
112339,64,976,0.14285714285714285
112449,217,976,0.1111111111111111
112890,908,976,0.25
113094,959,927,0.1111111111111111
113108,318,927,0.3333333333333333
113246,128,927,0.125
113347,626,927,0.1111111111111111
113646,342,927,0.25
113659,958,927,0.125
113827,40,927,0.125
113976,135,927,0.3333333333333333
114025,742,927,0.125
114029,746,927,0.14285714285714285
114031,375,927,0.14285714285714285
114122,766,927,0.25
114709,580,226,0.125
114816,928,226,0.1111111111111111
114825,990,226,0.1111111111111111
114870,979,226,0.2
114875,1121,226,0.25
114939,249,226,0.125
114962,961,226,0.125
115041,395,226,0.125
115096,233,226,0.125
115200,871,226,0.125
115731,1054,864,0.125
116112,714,864,0.14285714285714285
116137,370,864,0.125
116328,253,864,0.125
116377,479,864,0.14285714285714285
117174,931,114,0.1111111111111111
117242,677,114,0.1111111111111111
117321,113,114,0.14285714285714285
117348,882,114,0.125
117398,666,114,0.125
117399,397,114,0.25
117401,131,114,0.1111111111111111
117404,795,114,0.2
117511,475,114,0.3333333333333333
117547,1103,114,0.25
117695,503,114,0.1111111111111111
118730,312,284,0.14285714285714285
118776,150,284,0.1111111111111111
119698,210,573,0.25
119709,610,573,0.25
119925,1103,573,0.25
120609,252,941,0.1111111111111111
121071,424,941,0.1111111111111111
121218,911,941,0.1111111111111111
121847,635,676,0.14285714285714285
122048,1044,676,0.125
122186,937,676,0.125
122992,480,603,0.16666666666666666
123040,64,603,0.14285714285714285
123211,681,603,0.16666666666666666
123240,1104,603,0.125
123284,345,603,0.14285714285714285
123365,884,603,0.14285714285714285
123573,347,603,0.16666666666666666
123606,1057,603,0.125
123633,996,603,0.2
123769,752,752,0.14393939393939395
124046,671,752,0.15384615384615385
124086,181,752,0.14285714285714285
124231,648,752,0.14285714285714285
124295,95,752,0.2857142857142857
124312,305,752,0.11764705882352941
124602,687,752,0.1111111111111111
124756,19,752,0.1111111111111111
125123,835,1087,0.1111111111111111
125389,205,1087,0.14285714285714285
125483,962,1087,0.25
125549,958,1087,0.125
125674,636,1087,0.125
127952,831,62,0.125
127983,1113,62,0.1111111111111111
128134,282,62,0.125
128261,293,62,0.125
128311,758,62,0.125
128322,519,62,0.1111111111111111
128344,554,62,0.1111111111111111
128833,227,257,0.125
129052,1110,257,0.1111111111111111
129466,1013,257,0.16666666666666666
129471,845,257,0.14285714285714285
130100,971,943,0.18181818181818182
130164,744,943,0.2
130245,1102,943,0.1111111111111111
130350,607,943,0.14285714285714285
130415,54,943,0.1111111111111111
130467,627,943,0.1111111111111111
130521,366,943,0.1111111111111111
130530,634,943,0.1111111111111111
130614,269,943,0.25
130643,220,943,0.2
130645,479,943,0.14285714285714285
131300,162,570,0.125
131739,877,570,0.125
132523,205,168,0.14285714285714285
132781,6,168,0.14285714285714285
133092,145,168,0.1111111111111111
133790,515,516,0.2
133884,775,516,0.125
133904,599,516,0.125
133921,368,516,0.14285714285714285
133946,713,516,0.16666666666666666
133961,674,516,0.16666666666666666
133980,894,516,0.14285714285714285
134138,304,516,0.125
134149,883,516,0.16666666666666666
134246,833,516,0.25
134286,361,516,0.14285714285714285
134287,351,516,0.25
134602,141,447,0.1111111111111111
135022,970,447,0.16666666666666666
135074,1047,447,0.1111111111111111
135160,1148,447,0.16666666666666666
135283,897,447,0.16666666666666666
135297,1100,447,0.14285714285714285
135332,202,447,0.16666666666666666
135382,1103,447,0.25
135514,783,447,0.125
135991,738,35,0.1111111111111111
136086,237,35,0.125
136119,64,35,0.14285714285714285
136466,366,35,0.1111111111111111
136475,634,35,0.1111111111111111
136611,150,35,0.2222222222222222
136980,141,959,0.1111111111111111
137200,540,959,0.14285714285714285
137296,748,959,0.25
137345,127,959,0.14285714285714285
137452,1047,959,0.1111111111111111
137607,40,959,0.125
137700,186,959,0.25
138300,454,1070,0.14285714285714285
138345,227,1070,0.125
138589,970,1070,0.16666666666666666
138686,600,1070,0.1111111111111111
138727,1148,1070,0.16666666666666666
